0.47675, 0.477026, 0.477844, 0.479172, 0.480959, 0.483137, 0.485621, 0.488317, 0.49112, 0.493923, 0.496619, 0.499103, 0.501281, 0.503068, 0.504396, 0.505213, 0.50549, 0.505213, 0.504396, 0.503068, 0.501281, 0.499103, 0.496619, 0.493923, 0.49112, 0.488317, 0.485621, 0.483137, 0.480959, 0.479172, 0.477844, 0.477026
0.466741, 0.467213, 0.468611, 0.47088, 0.473935, 0.477657, 0.481904, 0.486511, 0.491303, 0.496095, 0.500703, 0.504949, 0.508671, 0.511726, 0.513996, 0.515393, 0.515865, 0.515393, 0.513996, 0.511726, 0.508671, 0.504949, 0.500703, 0.496095, 0.491303, 0.486511, 0.481904, 0.477657, 0.473935, 0.47088, 0.468611, 0.467213
0.455877, 0.456563, 0.458594, 0.461893, 0.466333, 0.471742, 0.477914, 0.484611, 0.491576, 0.49854, 0.505237, 0.511409, 0.516818, 0.521258, 0.524557, 0.526588, 0.527274, 0.526588, 0.524557, 0.521258, 0.516818, 0.511409, 0.505237, 0.49854, 0.491576, 0.484611, 0.477914, 0.471742, 0.466333, 0.461893, 0.458594, 0.456563
0.443728, 0.444654, 0.447397, 0.451852, 0.457847, 0.465152, 0.473486, 0.48253, 0.491934, 0.501339, 0.510382, 0.518717, 0.526022, 0.532017, 0.536472, 0.539215, 0.540141, 0.539215, 0.536472, 0.532017, 0.526022, 0.518717, 0.510382, 0.501339, 0.491934, 0.48253, 0.473486, 0.465152, 0.457847, 0.451852, 0.447397, 0.444654
0.429808, 0.43101, 0.434571, 0.440353, 0.448134, 0.457615, 0.468432, 0.48017, 0.492376, 0.504582, 0.51632, 0.527137, 0.536618, 0.544399, 0.550181, 0.553742, 0.554944, 0.553742, 0.550181, 0.544399, 0.536618, 0.527137, 0.51632, 0.504582, 0.492376, 0.48017, 0.468432, 0.457615, 0.448134, 0.440353, 0.434571, 0.43101
0.413563, 0.415087, 0.419602, 0.426933, 0.436799, 0.448821, 0.462536, 0.477419, 0.492896, 0.508373, 0.523255, 0.536971, 0.548993, 0.558859, 0.56619, 0.570705, 0.572229, 0.570705, 0.56619, 0.558859, 0.548993, 0.536971, 0.523255, 0.508373, 0.492896, 0.477419, 0.462536, 0.448821, 0.436799, 0.426933, 0.419602, 0.415087
0.394341, 0.396247, 0.401889, 0.411051, 0.423381, 0.438405, 0.455547, 0.474146, 0.493489, 0.512831, 0.531431, 0.548572, 0.563596, 0.575927, 0.585089, 0.590731, 0.592636, 0.590731, 0.585089, 0.575927, 0.563596, 0.548572, 0.531431, 0.512831, 0.493489, 0.474146, 0.455547, 0.438405, 0.423381, 0.411051, 0.401889, 0.396247
0.371377, 0.373736, 0.380722, 0.392068, 0.407336, 0.42594, 0.447166, 0.470197, 0.494148, 0.5181, 0.541131, 0.562357, 0.580961, 0.596229, 0.607574, 0.614561, 0.61692, 0.614561, 0.607574, 0.596229, 0.580961, 0.562357, 0.541131, 0.5181, 0.494148, 0.470197, 0.447166, 0.42594, 0.407336, 0.392068, 0.380722, 0.373736
0.343754, 0.346658, 0.355257, 0.369221, 0.388014, 0.410914, 0.437039, 0.465387, 0.494868, 0.524349, 0.552697, 0.578822, 0.601722, 0.620514, 0.634479, 0.643078, 0.645982, 0.643078, 0.634479, 0.620514, 0.601722, 0.578822, 0.552697, 0.524349, 0.494868, 0.465387, 0.437039, 0.410914, 0.388014, 0.369221, 0.355257, 0.346658
0.310377, 0.313937, 0.324479, 0.341599, 0.364639, 0.392713, 0.424743, 0.459497, 0.49564, 0.531783, 0.566537, 0.598567, 0.626641, 0.649681, 0.666801, 0.677344, 0.680904, 0.677344, 0.666801, 0.649681, 0.626641, 0.598567, 0.566537, 0.531783, 0.49564, 0.459497, 0.424743, 0.392713, 0.364639, 0.341599, 0.324479, 0.313937
0.269925, 0.274278, 0.287169, 0.308102, 0.336275, 0.370603, 0.409767, 0.452263, 0.496457, 0.540652, 0.583147, 0.622312, 0.65664, 0.684812, 0.705746, 0.718637, 0.72299, 0.718637, 0.705746, 0.684812, 0.65664, 0.622312, 0.583147, 0.540652, 0.496457, 0.452263, 0.409767, 0.370603, 0.336275, 0.308102, 0.287169, 0.274278
0.220804, 0.226117, 0.241852, 0.267403, 0.301791, 0.343692, 0.391496, 0.443367, 0.497311, 0.551254, 0.603125, 0.65093, 0.692831, 0.727218, 0.75277, 0.768505, 0.773818, 0.768505, 0.75277, 0.727218, 0.692831, 0.65093, 0.603125, 0.551254, 0.497311, 0.443367, 0.391496, 0.343692, 0.301791, 0.267403, 0.241852, 0.226117
0.161084, 0.167561, 0.186745, 0.217897, 0.259821, 0.310905, 0.369186, 0.432425, 0.498192, 0.563958, 0.627197, 0.685479, 0.736563, 0.778486, 0.809638, 0.828822, 0.835299, 0.828822, 0.809638, 0.778486, 0.736563, 0.685479, 0.627197, 0.563958, 0.498192, 0.432425, 0.369186, 0.310905, 0.259821, 0.217897, 0.186745, 0.167561
0.0884281, 0.0963189, 0.119688, 0.157637, 0.208709, 0.270939, 0.341937, 0.418975, 0.499091, 0.579208, 0.656245, 0.727243, 0.789474, 0.840545, 0.878494, 0.901863, 0.909754, 0.901863, 0.878494, 0.840545, 0.789474, 0.727243, 0.656245, 0.579208, 0.499091, 0.418975, 0.341937, 0.270939, 0.208709, 0.157637, 0.119688, 0.0963189
0, 0.00960736, 0.0380602, 0.0842652, 0.146447, 0.222215, 0.308658, 0.402455, 0.5, 0.597545, 0.691342, 0.777785, 0.853553, 0.915735, 0.96194, 0.990393, 1, 0.990393, 0.96194, 0.915735, 0.853553, 0.777785, 0.691342, 0.597545, 0.5, 0.402455, 0.308658, 0.222215, 0.146447, 0.0842652, 0.0380602, 0.00960736
